Order Date,Ship Mode,Segment,City,State,Region,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9/10/2015,Standard Class,Corporate,Revere,Massachusetts,East,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,0.0,83.2508
12/14/2016,Standard Class,Consumer,Jackson,Mississippi,South,Furnishings,"Executive Impressions 14""",133.38,6,0.0,58.6872
12/1/2016,Standard Class,Consumer,San Francisco,California,West,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524
3/3/2017,Standard Class,Consumer,Dearborn Heights,Michigan,Central,Chairs,Global Ergonomic Managers Chair,180.98,1,0.0,47.0548
12/8/2016,Standard Class,Corporate,San Francisco,California,West,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788
4/7/2014,First Class,Consumer,Mobile,Alabama,South,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0.0,2.7776
8/27/2014,First Class,Corporate,Springfield,Virginia,South,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0.0,12.5216
8/27/2014,First Class,Corporate,Springfield,Virginia,South,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0.0,300.735
7/2/2015,Standard Class,Consumer,Carol Stream,Illinois,Central,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
7/2/2015,Standard Class,Consumer,Carol Stream,Illinois,Central,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996
9/24/2017,Standard Class,Corporate,Saint Cloud,Minnesota,Central,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0.0,181.176
8/8/2016,Standard Class,Home Office,Los Angeles,California,West,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256
6/20/2014,Standard Class,Consumer,Plano,Texas,Central,Bookcases,"Hon Metal Bookcases, Black",193.0656,4,0.32,-19.8744
9/4/2017,First Class,Corporate,Chicago,Illinois,Central,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,9,0.3,-117.882
6/22/2015,First Class,Home Office,Aurora,Illinois,Central,Tables,Hon Rectangular Conference Tables,796.425,7,0.5,-525.6405
9/18/2016,First Class,Consumer,Columbus,Ohio,East,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056
9/18/2016,First Class,Consumer,Columbus,Ohio,East,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
10/30/2017,First Class,Home Office,Richmond,Kentucky,South,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,1,0.0,9.1638
3/29/2016,Second Class,Home Office,Chicago,Illinois,Central,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764
9/9/2016,Second Class,Home Office,Dallas,Texas,Central,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,0.6,-12.0064
7/25/2016,Standard Class,Consumer,Jackson,Mississippi,South,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,0.0,388.8128
12/10/2015,Standard Class,Corporate,Jackson,Michigan,Central,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0.0,200.49
12/10/2015,Standard Class,Corporate,Jackson,Michigan,Central,Chairs,Global Super Steno Chair,191.96,2,0.0,32.6332
9/9/2014,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.472,3,0.2,5.0232
11/17/2014,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99
8/21/2017,Standard Class,Home Office,Columbia,Maryland,East,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0.0,8.5544
8/21/2017,Standard Class,Home Office,Columbia,Maryland,East,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,4,0.0,31.2528
11/19/2017,First Class,Corporate,San Antonio,Texas,Central,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-71.8116
9/14/2014,Standard Class,Consumer,Macon,Georgia,South,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,5,0.0,52.688
5/19/2017,Second Class,Home Office,San Francisco,California,West,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,12,0.2,42.588
11/10/2016,Standard Class,Home Office,Springfield,Ohio,East,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,0.2,29.6576
3/12/2015,Standard Class,Corporate,Plantation,Florida,South,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,3.86
3/12/2015,Standard Class,Corporate,Plantation,Florida,South,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418
11/6/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,0.3,-30.9332
12/5/2015,Standard Class,Corporate,San Diego,California,West,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718
7/9/2015,Standard Class,Consumer,Clinton,Maryland,East,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.0,20.0156
10/30/2015,Second Class,Corporate,Denver,Colorado,West,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,4,0.2,3.6784
11/19/2015,Second Class,Home Office,Seattle,Washington,West,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,0.0,22.7136
12/24/2017,Standard Class,Corporate,Rochester,New York,East,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0.0,6.8274
1/9/2016,Second Class,Corporate,Toledo,Ohio,East,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2,0.2,3.792
11/23/2014,Standard Class,Corporate,Mesquite,Texas,Central,Furnishings,Staple-based wall hangings,6.368,2,0.6,-2.5472
10/15/2017,First Class,Corporate,Los Angeles,California,West,Tables,Bush Advantage Collection Round Conference Table,510.24,3,0.2,6.378
4/21/2017,First Class,Consumer,Seattle,Washington,West,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,3,0.0,34.146
12/8/2014,Second Class,Consumer,Olympia,Washington,West,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294
12/20/2016,Standard Class,Home Office,Jackson,Mississippi,South,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4,0.0,7.3788
3/6/2017,Second Class,Consumer,New York City,New York,East,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,0.0,16.5531
9/23/2016,Second Class,Consumer,Columbus,Georgia,South,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,81.1734
8/27/2017,Second Class,Corporate,Inglewood,California,West,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0.0,99.23
8/27/2017,Second Class,Corporate,Inglewood,California,West,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
3/3/2016,First Class,Corporate,Odessa,Texas,Central,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,0.3,-56.343
9/18/2015,Standard Class,Corporate,Los Angeles,California,West,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2,0.0,10.248
8/13/2016,Second Class,Corporate,West Allis,Wisconsin,Central,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2,0.0,24.196
3/21/2016,Standard Class,Corporate,Houston,Texas,Central,Tables,Safco Drafting Table,99.372,2,0.3,-1.4196
12/16/2014,Second Class,Corporate,Hialeah,Florida,South,Chairs,Hon Olson Stacker Stools,1013.832,9,0.2,101.3832
12/17/2016,Standard Class,Consumer,San Francisco,California,West,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,2003.52,6,0.2,-325.572
5/3/2015,Standard Class,Home Office,Chula Vista,California,West,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,6,0.0,106.5408
1/27/2014,Standard Class,Consumer,San Diego,California,West,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65
11/4/2017,First Class,Corporate,Greensboro,North Carolina,South,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468
10/14/2016,Standard Class,Consumer,Jacksonville,North Carolina,South,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592
11/12/2015,Standard Class,Corporate,Plantation,Florida,South,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039
11/12/2015,Standard Class,Corporate,Plantation,Florida,South,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403
9/15/2015,Standard Class,Consumer,Mobile,Alabama,South,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0.0,200.49
9/15/2015,Standard Class,Consumer,Mobile,Alabama,South,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,7,0.0,306.4894
10/9/2017,Standard Class,Consumer,New York City,New York,East,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,3,0.2,-15.7176
5/7/2017,Standard Class,Corporate,Detroit,Michigan,Central,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,0.0,423.0085
5/7/2017,Standard Class,Corporate,Detroit,Michigan,Central,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,1,0.0,7.4592
5/7/2017,Standard Class,Corporate,Detroit,Michigan,Central,Chairs,Safco Contoured Stacking Chairs,476.8,2,0.0,119.2
11/14/2015,Standard Class,Consumer,Dover,Delaware,East,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649
11/24/2014,Same Day,Corporate,Columbus,Ohio,East,Chairs,Global Executive Mid-Back Manager's Chair,611.058,3,0.3,-34.9176
7/26/2014,Standard Class,Consumer,North Las Vegas,Nevada,West,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,674.352,3,0.2,-109.5822
7/26/2014,Standard Class,Consumer,North Las Vegas,Nevada,West,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0.0,36.1827
6/8/2014,Standard Class,Corporate,Bristol,Tennessee,South,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3,0.2,10.647
10/28/2014,First Class,Corporate,Los Angeles,California,West,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,6,0.15,-36.294
9/21/2015,Same Day,Home Office,Quincy,Massachusetts,East,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2,0.0,14.501
6/6/2017,Standard Class,Home Office,San Francisco,California,West,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,0.0,2.178
2/17/2017,Standard Class,Home Office,Chicago,Illinois,Central,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376
11/28/2015,Standard Class,Consumer,Champaign,Illinois,Central,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.352
10/23/2015,Second Class,Consumer,San Diego,California,West,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882
10/23/2015,Second Class,Consumer,San Diego,California,West,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972
10/23/2015,Second Class,Consumer,San Diego,California,West,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176
6/15/2015,Standard Class,Consumer,Gilbert,Arizona,West,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,-36.4704
6/15/2015,Standard Class,Consumer,Gilbert,Arizona,West,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,0.2,11.0704
11/24/2016,Standard Class,Corporate,Los Angeles,California,West,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594
4/5/2015,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392
4/5/2015,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,0.2,2.37
4/5/2015,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,0.5,-211.47
9/18/2017,Standard Class,Corporate,New York City,New York,East,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406
7/18/2017,Standard Class,Consumer,Phoenix,Arizona,West,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896
7/18/2017,Standard Class,Consumer,Phoenix,Arizona,West,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098
7/18/2017,Standard Class,Consumer,Phoenix,Arizona,West,Chairs,High-Back Leather Manager's Chair,311.976,3,0.2,-42.8967
9/17/2014,Standard Class,Consumer,Seattle,Washington,West,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292
3/14/2016,First Class,Consumer,Harlingen,Texas,Central,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196
6/16/2015,Standard Class,Consumer,Grand Prairie,Texas,Central,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764
12/10/2016,Same Day,Consumer,Greenwood,Indiana,Central,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225
5/18/2017,Standard Class,Consumer,New York City,New York,East,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608
11/18/2016,Standard Class,Home Office,Pasadena,Texas,Central,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222
4/4/2014,Standard Class,Consumer,Detroit,Michigan,Central,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521
6/26/2016,Standard Class,Consumer,San Francisco,California,West,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206
5/29/2016,Standard Class,Consumer,Nashville,Tennessee,South,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547
2/19/2017,First Class,Home Office,Los Angeles,California,West,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609
3/29/2016,Standard Class,Consumer,New York City,New York,East,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2
10/22/2016,First Class,Consumer,Richmond,Virginia,South,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776
12/23/2014,Standard Class,Corporate,New York City,New York,East,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492
12/15/2017,Standard Class,Home Office,Seattle,Washington,West,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911
7/7/2016,Second Class,Consumer,Los Angeles,California,West,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996
4/17/2016,Standard Class,Consumer,Lakewood,California,West,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352
4/17/2016,Standard Class,Corporate,Columbia,Tennessee,South,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846
11/25/2014,Second Class,Consumer,Woonsocket,Rhode Island,East,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248
5/1/2015,Standard Class,Corporate,Tampa,Florida,South,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992
3/8/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0.0,97.4586
3/8/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046
3/8/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0.0,82.0776
7/17/2015,Second Class,Corporate,Port Saint Lucie,Florida,South,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798
10/11/2014,Standard Class,Home Office,Seattle,Washington,West,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0.0,19.041
3/3/2016,Standard Class,Consumer,San Antonio,Texas,Central,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
1/1/2017,Standard Class,Consumer,Los Angeles,California,West,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0.0,199.2606
6/22/2014,Standard Class,Consumer,Chester,Pennsylvania,East,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588
6/22/2014,Standard Class,Consumer,Chester,Pennsylvania,East,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.0
10/27/2017,First Class,Corporate,San Francisco,California,West,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549
12/24/2017,Standard Class,Consumer,Lafayette,Louisiana,South,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0.0,60.5488
12/29/2014,Standard Class,Corporate,San Francisco,California,West,Furnishings,Stacking Trays by OIC,24.9,5,0.0,8.217
12/29/2014,Standard Class,Corporate,San Francisco,California,West,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904
6/25/2015,Standard Class,Consumer,San Francisco,California,West,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0.0,57.358
6/24/2017,Second Class,Consumer,New York City,New York,East,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042
6/24/2017,Second Class,Consumer,New York City,New York,East,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332
9/29/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544
9/29/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528
11/20/2015,Standard Class,Consumer,Oakland,California,West,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
8/28/2016,First Class,Consumer,Dallas,Texas,Central,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908
11/15/2017,Standard Class,Consumer,Miramar,Florida,South,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016
11/15/2017,Standard Class,Consumer,Miramar,Florida,South,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0.0
8/19/2014,Standard Class,Consumer,Jonesboro,Arkansas,South,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.4814
12/21/2017,Same Day,Home Office,Fremont,Nebraska,Central,Furnishings,Staple-based wall hangings,15.92,2,0.0,7.0048
9/7/2015,Same Day,Consumer,New York City,New York,East,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639
12/25/2015,Standard Class,Corporate,Detroit,Michigan,Central,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.9274
7/27/2017,Second Class,Consumer,Jacksonville,Florida,South,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,-2.2758
12/1/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846
1/30/2017,Standard Class,Home Office,San Francisco,California,West,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882
11/28/2015,Standard Class,Consumer,Freeport,New York,East,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,64.518
10/11/2014,First Class,Consumer,Pasadena,California,West,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352
